Date,Diver,Site ID,Transect ID,Quadrat #,Abalone Shell Length (cm),Alive or Dead
2025-01-24,JOC,Dixon Southwest,DIX01,6,0,na
2025-01-24,JOC,Dixon Southwest,DIX01,7,0,na
2025-01-24,JOC,Dixon Southwest,DIX01,8,7,dead
2025-01-24,JOC,Dixon Southwest,DIX01,9,3,alive
2025-01-24,JOC,Dixon Southwest,DIX01,9,4,alive
2025-01-24,JOC,Dixon Southwest,DIX01,10,4,alive
2025-01-24,JOC,Dixon Southwest,DIX01,10,3,alive
2025-01-24,JOC,Dixon Southwest,DIX01,10,2,alive
2025-01-24,JOC,Dixon Southwest,DIX01,10,2,alive
2025-01-24,JOC,Dixon Southwest,DIX01,10,1.5,alive
2025-01-24,JOC,Dixon Southwest,DIX01,10,2,alive
2025-01-24,JOC,Dixon Southwest,DIX01,10,2,alive
2025-01-24,JOC,Dixon Southwest,DIX01,10,3,alive
2025-01-24,JOC,Dixon Southwest,DIX01,10,6,dead
2025-01-24,JOC,Dixon Southwest,DIX01,11,2,alive
2025-01-24,JOC,Dixon Southwest,DIX01,11,5,alive
2025-01-24,JOC,Dixon Southwest,DIX01,11,2.5,alive
2025-01-24,JOC,Dixon Southwest,DIX01,11,1,alive
2025-01-24,JOC,Dixon Southwest,DIX01,11,2,alive
2025-01-24,JOC,Dixon Southwest,DIX01,12,2,alive
2025-01-24,JOC,Dixon Southwest,DIX01,12,2.5,alive
2025-01-24,JOC,Dixon Southwest,DIX01,12,3,alive
2025-01-24,JOC,Dixon Southwest,DIX01,12,2,alive
2025-01-24,JOC,Dixon Southwest,DIX01,13,3,alive
2025-01-24,JOC,Dixon Southwest,DIX01,13,3,alive
2025-01-24,JOC,Dixon Southwest,DIX01,13,4,alive
2025-01-24,JOC,Dixon Southwest,DIX01,14,3,alive
2025-01-24,JOC,Dixon Southwest,DIX01,14,2.5,alive
2025-01-24,AJM,Dixon Southwest,DIX01,30,0,na
2025-01-24,AJM,Dixon Southwest,DIX01,29,0,na
2025-01-24,AJM,Dixon Southwest,DIX01,28,0,na
2025-01-24,AJM,Dixon Southwest,DIX01,27,0,na
2025-01-24,AJM,Dixon Southwest,DIX01,26,0,na
2025-01-24,AJM,Dixon Southwest,DIX01,25,0,na
2025-01-24,AJM,Dixon Southwest,DIX01,24,0,na
2025-01-24,AJM,Dixon Southwest,DIX01,23,0,na
2025-01-24,AJM,Dixon Southwest,DIX01,22,0,na
2025-01-24,AJM,Dixon Southwest,DIX01,21,2,alive
2025-01-24,AJM,Dixon Southwest,DIX01,20,2,alive
2025-01-24,AJM,Dixon Southwest,DIX01,20,3,alive
2025-01-24,AJM,Dixon Southwest,DIX01,20,12,alive
2025-01-24,AJM,Dixon Southwest,DIX01,20,2,alive
2025-01-24,AJM,Dixon Southwest,DIX01,20,1,alive
2025-01-24,AJM,Dixon Southwest,DIX01,20,1,alive
2025-01-24,AJM,Dixon Southwest,DIX01,19,2,alive
2025-01-24,AJM,Dixon Southwest,DIX01,19,3,alive
2025-01-24,AJM,Dixon Southwest,DIX01,19,2,alive
2025-01-24,AJM,Dixon Southwest,DIX01,19,3,alive
2025-01-24,AJM,Dixon Southwest,DIX01,19,1,alive
2025-01-24,AJM,Dixon Southwest,DIX01,19,2,alive
2025-01-24,AJM,Dixon Southwest,DIX01,18,1,alive
2025-01-24,AJM,Dixon Southwest,DIX01,17,2,alive
2025-01-24,AJM,Dixon Southwest,DIX01,16,3,alive
2025-01-24,AJM,Dixon Southwest,DIX01,16,2,alive
2025-01-24,AJM,Dixon Southwest,DIX01,16,3,dead
2025-01-24,AJM,Dixon Southwest,DIX01,15,3,alive
2025-01-24,JOC,Goby Town,GOT01,1,7,alive
2025-01-24,JOC,Goby Town,GOT01,1,8,alive
2025-01-24,JOC,Goby Town,GOT01,1,6,alive
2025-01-24,JOC,Goby Town,GOT01,1,6,alive
2025-01-24,JOC,Goby Town,GOT01,1,7,alive
2025-01-24,JOC,Goby Town,GOT01,2,6,alive
2025-01-24,JOC,Goby Town,GOT01,2,7,alive
2025-01-24,JOC,Goby Town,GOT01,2,8,alive
2025-01-24,JOC,Goby Town,GOT01,2,7,alive
2025-01-24,JOC,Goby Town,GOT01,2,9,alive
2025-01-24,JOC,Goby Town,GOT01,3,4,alive
2025-01-24,JOC,Goby Town,GOT01,3,6,alive
2025-01-24,JOC,Goby Town,GOT01,3,4,alive
2025-01-24,JOC,Goby Town,GOT01,3,7,alive
2025-01-24,JOC,Goby Town,GOT01,4,8,alive
2025-01-24,JOC,Goby Town,GOT01,4,8,alive
2025-01-24,JOC,Goby Town,GOT01,4,7,alive
2025-01-24,JOC,Goby Town,GOT01,4,6,alive
2025-01-24,JOC,Goby Town,GOT01,4,9,dead
2025-01-24,JOC,Goby Town,GOT01,4,4,alive
2025-01-24,JOC,Goby Town,GOT01,5,7,alive
2025-01-24,JOC,Goby Town,GOT01,5,5,alive
2025-01-24,JOC,Goby Town,GOT01,5,3,alive
2025-01-24,JOC,Goby Town,GOT01,5,6,alive
2025-01-24,JOC,Goby Town,GOT01,6,4,alive
2025-01-24,JOC,Goby Town,GOT01,6,5,alive
2025-01-24,JOC,Goby Town,GOT01,6,5,alive
2025-01-24,JOC,Goby Town,GOT01,6,4,alive
2025-01-24,JOC,Goby Town,GOT01,7,2,alive
2025-01-24,JOC,Goby Town,GOT01,7,5,alive
2025-01-24,JOC,Goby Town,GOT01,7,3,alive
2025-01-24,JOC,Goby Town,GOT01,7,4,alive
2025-01-24,JOC,Goby Town,GOT01,7,5,alive
2025-01-24,JOC,Goby Town,GOT01,8,2,alive
2025-01-24,JOC,Goby Town,GOT01,8,5,alive
2025-01-24,JOC,Goby Town,GOT01,8,3,alive
2025-01-24,JOC,Goby Town,GOT01,8,2.5,alive
2025-01-24,JOC,Goby Town,GOT01,8,5,alive
2025-01-24,JOC,Goby Town,GOT01,8,4,alive
2025-01-24,JOC,Goby Town,GOT01,8,3,alive
2025-01-24,JOC,Goby Town,GOT01,8,2,alive
2025-01-24,JOC,Goby Town,GOT01,9,4,alive
2025-01-24,JOC,Goby Town,GOT01,9,3,alive
2025-01-24,JOC,Goby Town,GOT01,9,3,alive
2025-01-24,JOC,Goby Town,GOT01,9,4,alive
2025-01-24,JOC,Goby Town,GOT01,9,1.5,alive
2025-01-24,JOC,Goby Town,GOT01,9,1,alive
2025-01-24,JOC,Goby Town,GOT01,10,2,alive
2025-01-24,JOC,Goby Town,GOT01,10,2.5,alive
2025-01-24,JOC,Goby Town,GOT01,10,5,alive
2025-01-24,JOC,Goby Town,GOT01,10,2,alive
2025-01-24,JOC,Goby Town,GOT01,10,1.5,alive
2025-01-24,JOC,Goby Town,GOT01,10,3,alive
2025-01-24,JOC,Goby Town,GOT01,10,1,alive
2025-01-24,JOC,Goby Town,GOT01,10,2,alive
2025-01-24,JOC,Goby Town,GOT01,10,1.5,alive
2025-01-24,JOC,Goby Town,GOT01,11,5,alive
2025-01-24,JOC,Goby Town,GOT01,11,2,alive
2025-01-24,JOC,Goby Town,GOT01,11,1.5,alive
2025-01-24,JOC,Goby Town,GOT01,11,3,alive
2025-01-24,JOC,Goby Town,GOT01,11,2,alive
2025-01-24,JOC,Goby Town,GOT01,11,2,alive
2025-01-24,JOC,Goby Town,GOT01,11,3,alive
2025-01-24,JOC,Goby Town,GOT01,11,7,alive
2025-01-24,JOC,Goby Town,GOT01,11,4,alive
2025-01-24,JOC,Goby Town,GOT01,11,4,alive
2025-01-24,JOC,Goby Town,GOT01,12,2,alive
2025-01-24,JOC,Goby Town,GOT01,12,5,alive
2025-01-24,JOC,Goby Town,GOT01,12,5,alive
2025-01-24,JOC,Goby Town,GOT01,12,3,alive
2025-01-24,JOC,Goby Town,GOT01,12,7,alive
2025-01-24,JOC,Goby Town,GOT01,12,2,alive
2025-01-24,JOC,Slug Island,SLI01,1,7,dead
2025-01-24,JOC,Slug Island,SLI01,2,8,alive
2025-01-24,JOC,Slug Island,SLI01,3,11,dead
2025-01-24,JOC,Slug Island,SLI01,3,5,alive
2025-01-24,JOC,Slug Island,SLI01,4,4,alive
2025-01-24,JOC,Slug Island,SLI01,4,12,dead
2025-01-24,JOC,Slug Island,SLI01,5,1.5,alive
2025-01-24,JOC,Slug Island,SLI01,5,2,alive
2025-01-24,JOC,Slug Island,SLI01,5,5,alive
2025-01-24,JOC,Slug Island,SLI01,6,4,alive
2025-01-24,JOC,Slug Island,SLI01,7,4.5,alive
2025-01-24,JOC,Slug Island,SLI01,8,4,dead
2025-01-24,JOC,Slug Island,SLI01,8,8,dead
2025-01-24,JOC,Slug Island,SLI01,8,12,dead
2025-01-24,JOC,Slug Island,SLI01,8,3,alive
2025-01-24,JOC,Slug Island,SLI01,9,5,alive
2025-01-24,JOC,Slug Island,SLI01,9,1,alive
2025-01-24,JOC,Slug Island,SLI01,9,2,alive
2025-01-24,JOC,Slug Island,SLI01,9,4,dead
2025-01-24,JOC,Slug Island,SLI01,10,5,alive
2025-01-24,JOC,Slug Island,SLI01,10,7,alive
2025-01-24,JOC,Slug Island,SLI01,10,6,dead
2025-01-24,JOC,Flemming 112,FLM01,1,10,alive
2025-01-24,JOC,Flemming 112,FLM01,1,8,alive
2025-01-24,JOC,Flemming 112,FLM01,1,9,alive
2025-01-24,JOC,Flemming 112,FLM01,1,9,alive
2025-01-24,JOC,Flemming 112,FLM01,1,7,dead
2025-01-24,JOC,Flemming 112,FLM01,1,6,alive
2025-01-24,JOC,Flemming 112,FLM01,1,7,alive
2025-01-24,JOC,Flemming 112,FLM01,2,6,alive
2025-01-24,JOC,Flemming 112,FLM01,2,4,alive
2025-01-24,JOC,Flemming 112,FLM01,2,8,alive
2025-01-24,JOC,Flemming 112,FLM01,2,7,alive
2025-01-24,JOC,Flemming 112,FLM01,2,7,alive
2025-01-24,JOC,Flemming 112,FLM01,2,3,alive
2025-01-24,JOC,Flemming 112,FLM01,2,5,alive
2025-01-24,JOC,Flemming 112,FLM01,3,8,alive
2025-01-24,JOC,Flemming 112,FLM01,3,9,alive
2025-01-24,JOC,Flemming 112,FLM01,3,6,alive
2025-01-24,JOC,Flemming 112,FLM01,3,5,alive
2025-01-24,JOC,Flemming 112,FLM01,3,9,dead
2025-01-24,JOC,Flemming 112,FLM01,4,7,alive
2025-01-24,JOC,Flemming 112,FLM01,4,6,alive
2025-01-24,JOC,Flemming 112,FLM01,4,5,alive
2025-01-24,JOC,Flemming 112,FLM01,4,8,alive
2025-01-24,JOC,Flemming 112,FLM01,4,5,alive
2025-01-24,JOC,Flemming 112,FLM01,4,5,alive
2025-01-24,JOC,Flemming 112,FLM01,4,9,alive
2025-01-24,JOC,Flemming 112,FLM01,4,8,alive
2025-01-24,JOC,Flemming 112,FLM01,4,7,alive
2025-01-24,JOC,Flemming 112,FLM01,4,6,alive
2025-01-24,JOC,Flemming 112,FLM01,4,4,alive
2025-01-24,JOC,Flemming 112,FLM01,5,7,alive
2025-01-24,JOC,Flemming 112,FLM01,5,6,alive
2025-01-24,JOC,Flemming 112,FLM01,5,6,alive
2025-01-24,JOC,Flemming 112,FLM01,5,5,alive
2025-01-24,JOC,Flemming 112,FLM01,6,0,na
2025-01-24,JOC,Flemming 112,FLM01,7,10,alive
2025-01-24,JOC,Flemming 112,FLM01,7,7,alive
2025-01-24,JOC,Flemming 112,FLM01,8,7.5,alive
2025-01-24,JOC,Flemming 112,FLM01,9,0,na
2025-01-24,JOC,Flemming 112,FLM01,10,0,na
2025-01-24,AJM,Goby Town,GOT01,30,0,na
2025-01-24,AJM,Goby Town,GOT01,29,0,na
2025-01-24,AJM,Goby Town,GOT01,28,0,na
2025-01-24,AJM,Goby Town,GOT01,27,0,na
2025-01-24,AJM,Goby Town,GOT01,26,0,na
2025-01-24,AJM,Goby Town,GOT01,25,0,na
2025-01-24,AJM,Goby Town,GOT01,24,0,na
2025-01-24,AJM,Goby Town,GOT01,23,0,na
2025-01-24,AJM,Goby Town,GOT01,22,0,na
2025-01-24,AJM,Goby Town,GOT01,21,0,na
2025-01-24,AJM,Goby Town,GOT01,20,0,na
2025-01-24,AJM,Goby Town,GOT01,19,0,na
2025-01-24,AJM,Goby Town,GOT01,18,0,na
2025-01-24,AJM,Goby Town,GOT01,17,0,na
2025-01-24,AJM,Goby Town,GOT01,16,0,na
2025-01-24,AJM,Goby Town,GOT01,15,6,na
2025-01-24,AJM,Goby Town,GOT01,15,4.5,na
2025-01-24,AJM,Goby Town,GOT01,15,6,na
2025-01-24,AJM,Goby Town,GOT01,14,2.5,na
2025-01-24,AJM,Goby Town,GOT01,14,2,na
2025-01-24,AJM,Goby Town,GOT01,14,3,na
2025-01-24,AJM,Goby Town,GOT01,13,2,na
2025-01-24,AJM,Goby Town,GOT01,13,3.5,na
2025-01-24,AJM,Goby Town,GOT01,13,3,na
2025-01-24,AJM,Goby Town,GOT01,13,5,na
2025-01-24,AJM,Goby Town,GOT01,13,2,na
2025-01-24,AJM,Goby Town,GOT01,13,2,na
2025-01-24,AJM,Goby Town,GOT01,13,2,na
2025-01-24,AJM,Goby Town,GOT01,13,3,na
2025-01-24,JOC,Ellis Bay,ELI01,1,10,alive
2025-01-24,JOC,Ellis Bay,ELI01,1,9,alive
2025-01-24,JOC,Ellis Bay,ELI01,1,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,1,10,alive
2025-01-24,JOC,Ellis Bay,ELI01,1,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,1,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,1,8,dead
2025-01-24,JOC,Ellis Bay,ELI01,1,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,1,12,alive
2025-01-24,JOC,Ellis Bay,ELI01,1,11,alive
2025-01-24,JOC,Ellis Bay,ELI01,2,9,alive
2025-01-24,JOC,Ellis Bay,ELI01,2,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,3,13,alive
2025-01-24,JOC,Ellis Bay,ELI01,3,10,alive
2025-01-24,JOC,Ellis Bay,ELI01,3,9,alive
2025-01-24,JOC,Ellis Bay,ELI01,3,10,alive
2025-01-24,JOC,Ellis Bay,ELI01,3,9,alive
2025-01-24,JOC,Ellis Bay,ELI01,3,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,3,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,4,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,4,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,4,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,4,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,4,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,4,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,4,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,4,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,5,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,5,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,5,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,6,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,6,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,6,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,6,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,6,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,6,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,7,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,7,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,7,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,7,9,alive
2025-01-24,JOC,Ellis Bay,ELI01,7,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,7,12,alive
2025-01-24,JOC,Ellis Bay,ELI01,7,9,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,6.5,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,10,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,8,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,9,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,9,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,9,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,9,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,9,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,9,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,9,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,9,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,9,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,9,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,10,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,10,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,10,6.5,alive
2025-01-24,JOC,Ellis Bay,ELI01,10,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,10,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,10,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,10,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,11,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,11,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,11,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,11,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,11,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,11,6.5,alive
2025-01-24,JOC,Ellis Bay,ELI01,11,6.5,alive
2025-01-24,JOC,Ellis Bay,ELI01,11,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,11,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,12,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,12,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,12,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,12,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,12,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,12,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,12,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,12,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,12,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,12,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,13,9,alive
2025-01-24,JOC,Ellis Bay,ELI01,13,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,13,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,13,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,13,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,14,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,14,9,alive
2025-01-24,JOC,Ellis Bay,ELI01,14,9,alive
2025-01-24,JOC,Ellis Bay,ELI01,14,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,14,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,14,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,14,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,14,8,alive
2025-01-24,JOC,Ellis Bay,ELI01,14,9,alive
2025-01-24,JOC,Ellis Bay,ELI01,14,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,15,7,alive
2025-01-24,JOC,Ellis Bay,ELI01,15,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,15,6,alive
2025-01-24,JOC,Ellis Bay,ELI01,15,5,alive
2025-01-24,JOC,Ellis Bay,ELI01,15,8,alive
2025-01-24,AJM,Slug Island,SLI01,30,9,dead
2025-01-24,AJM,Slug Island,SLI01,30,7,dead
2025-01-24,AJM,Slug Island,SLI01,29,0,na
2025-01-24,AJM,Slug Island,SLI01,28,0,na
2025-01-24,AJM,Slug Island,SLI01,27,0,na
2025-01-24,AJM,Slug Island,SLI01,26,0,na
2025-01-24,AJM,Slug Island,SLI01,25,0,na
2025-01-24,AJM,Slug Island,SLI01,24,0,na
2025-01-24,AJM,Slug Island,SLI01,23,0,na
2025-01-24,AJM,Slug Island,SLI01,22,0,na
2025-01-24,AJM,Slug Island,SLI01,21,0,na
2025-01-24,AJM,Slug Island,SLI01,20,0,na
2025-01-24,AJM,Slug Island,SLI01,19,0,na
2025-01-24,AJM,Slug Island,SLI01,18,0,na
2025-01-24,AJM,Slug Island,SLI01,17,0,na
2025-01-24,AJM,Slug Island,SLI01,16,0,na
2025-01-24,AJM,Slug Island,SLI01,15,0,na
2025-01-24,AJM,Slug Island,SLI01,14,0,na
2025-01-24,AJM,Slug Island,SLI01,13,4,alive
2025-01-24,AJM,Slug Island,SLI01,13,4,alive
2025-01-24,AJM,Slug Island,SLI01,13,4,alive
2025-01-24,AJM,Slug Island,SLI01,13,2,alive
2025-01-24,AJM,Slug Island,SLI01,12,4,alive
2025-01-24,AJM,Slug Island,SLI01,12,5.5,alive
2025-01-24,AJM,Slug Island,SLI01,11,4,alive
2025-01-24,AJM,Slug Island,SLI01,11,7,alive
2025-01-24,AJM,Slug Island,SLI01,11,1,alive
2025-01-24,AJM,Ellis Bay,ELI01,30,7,dead
2025-01-24,AJM,Ellis Bay,ELI01,29,3,alive
2025-01-24,AJM,Ellis Bay,ELI01,28,0,alive
2025-01-24,AJM,Ellis Bay,ELI01,27,0,alive
2025-01-24,AJM,Ellis Bay,ELI01,26,4,alive
2025-01-24,AJM,Ellis Bay,ELI01,26,6.5,alive
2025-01-24,AJM,Ellis Bay,ELI01,26,6,alive
2025-01-24,AJM,Ellis Bay,ELI01,25,9,alive
2025-01-24,AJM,Ellis Bay,ELI01,24,0,alive
2025-01-24,AJM,Ellis Bay,ELI01,23,6,alive
2025-01-24,AJM,Ellis Bay,ELI01,22,11,dead
2025-01-24,AJM,Ellis Bay,ELI01,22,3,alive
2025-01-24,AJM,Ellis Bay,ELI01,22,3,alive
2025-01-24,AJM,Ellis Bay,ELI01,21,4,alive
2025-01-24,AJM,Ellis Bay,ELI01,21,2,alive
2025-01-24,AJM,Ellis Bay,ELI01,20,5,alive
2025-01-24,AJM,Ellis Bay,ELI01,20,5,alive
2025-01-24,AJM,Ellis Bay,ELI01,20,4,alive
2025-01-24,AJM,Ellis Bay,ELI01,20,5,alive
2025-01-24,AJM,Ellis Bay,ELI01,20,4,alive
2025-01-24,AJM,Ellis Bay,ELI01,20,5,alive
2025-01-24,AJM,Ellis Bay,ELI01,19,5.5,alive
2025-01-24,AJM,Ellis Bay,ELI01,19,6,alive
2025-01-24,AJM,Ellis Bay,ELI01,19,7,alive
2025-01-24,AJM,Ellis Bay,ELI01,19,8,alive
2025-01-24,AJM,Ellis Bay,ELI01,19,5.5,alive
2025-01-24,AJM,Ellis Bay,ELI01,19,6,alive
2025-01-24,AJM,Ellis Bay,ELI01,18,5,alive
2025-01-24,AJM,Ellis Bay,ELI01,18,4.5,alive
2025-01-24,AJM,Ellis Bay,ELI01,17,6,alive
2025-01-24,AJM,Ellis Bay,ELI01,17,7,alive
2025-01-24,AJM,Ellis Bay,ELI01,17,7,alive
2025-01-24,AJM,Ellis Bay,ELI01,17,6,alive
2025-01-24,AJM,Ellis Bay,ELI01,17,2,alive
2025-01-24,AJM,Ellis Bay,ELI01,17,3,alive
2025-01-24,AJM,Ellis Bay,ELI01,16,4.5,alive
2025-01-24,AJM,Ellis Bay,ELI01,16,5,alive
2025-01-24,AJM,Ellis Bay,ELI01,16,2,alive
2025-01-24,JOC,Danger Rock,DAN01,1,5,alive
2025-01-24,JOC,Danger Rock,DAN01,1,5,alive
2025-01-24,JOC,Danger Rock,DAN01,2,0,na
2025-01-24,JOC,Danger Rock,DAN01,3,0,na
2025-01-24,JOC,Danger Rock,DAN01,4,0,na
2025-01-24,JOC,Danger Rock,DAN01,5,0,na
2025-01-24,JOC,Danger Rock,DAN01,6,0,na
2025-01-24,JOC,Danger Rock,DAN01,7,0,na
2025-01-24,JOC,Danger Rock,DAN01,8,0,na
2025-01-24,JOC,Danger Rock,DAN01,9,0,na
2025-01-24,JOC,Danger Rock,DAN01,10,0,na
2025-01-24,JOC,Danger Rock,DAN01,11,0,na
2025-01-24,JOC,Danger Rock,DAN01,12,0,na
2025-01-24,JOC,Danger Rock,DAN01,13,0,na
2025-01-24,JOC,Danger Rock,DAN01,14,0,na
2025-01-24,AJM,Flemming 112,FLM01,30,0,na
2025-01-24,AJM,Flemming 112,FLM01,29,0,na
2025-01-24,AJM,Flemming 112,FLM01,28,0,na
2025-01-24,AJM,Flemming 112,FLM01,27,0,na
2025-01-24,AJM,Flemming 112,FLM01,26,0,na
2025-01-24,AJM,Flemming 112,FLM01,25,0,na
2025-01-24,AJM,Flemming 112,FLM01,24,0,na
2025-01-24,AJM,Flemming 112,FLM01,23,0,na
2025-01-24,AJM,Flemming 112,FLM01,22,0,na
2025-01-24,AJM,Flemming 112,FLM01,21,4,dead
2025-01-24,AJM,Flemming 112,FLM01,20,0,na
2025-01-24,AJM,Flemming 112,FLM01,19,0,na
2025-01-24,AJM,Flemming 112,FLM01,18,0,na
2025-01-24,AJM,Flemming 112,FLM01,17,0,na
2025-01-24,AJM,Flemming 112,FLM01,16,0,na
2025-01-24,AJM,Flemming 112,FLM01,15,0,na
2025-01-24,AJM,Flemming 112,FLM01,14,4,dead
2025-01-24,AJM,Flemming 112,FLM01,13,0,na
2025-01-24,AJM,Flemming 112,FLM01,12,0,na
2025-01-24,AJM,Flemming 112,FLM01,11,5,alive
2025-01-24,AJM,Flemming 112,FLM01,31,4,alive
2025-01-24,AJM,Danger Rock,DAN01,30,0,na
2025-01-24,AJM,Danger Rock,DAN01,29,0,na
2025-01-24,AJM,Danger Rock,DAN01,28,0,na
2025-01-24,AJM,Danger Rock,DAN01,27,0,na
2025-01-24,AJM,Danger Rock,DAN01,26,0,na
2025-01-24,AJM,Danger Rock,DAN01,25,0,na
2025-01-24,AJM,Danger Rock,DAN01,24,0,na
2025-01-24,AJM,Danger Rock,DAN01,23,0,na
2025-01-24,AJM,Danger Rock,DAN01,22,0,na
2025-01-24,AJM,Danger Rock,DAN01,21,0,na
2025-01-24,AJM,Danger Rock,DAN01,20,0,na
2025-01-24,AJM,Danger Rock,DAN01,19,0,na
2025-01-24,AJM,Danger Rock,DAN01,18,0,na
2025-01-24,AJM,Danger Rock,DAN01,17,0,na
2025-01-24,AJM,Danger Rock,DAN01,16,0,na
2025-01-24,AJM,Danger Rock,DAN01,15,0,na
2025-01-24,AJM,Fry Island,FRY01,30,5,alive
2025-01-25,AJM,Fry Island,FRY01,30,5,alive
2025-01-25,AJM,Fry Island,FRY01,30,4,alive
2025-01-25,AJM,Fry Island,FRY01,29,4,alive
2025-01-25,AJM,Fry Island,FRY01,29,5,alive
2025-01-25,AJM,Fry Island,FRY01,29,7,alive
2025-01-25,AJM,Fry Island,FRY01,29,3,alive
2025-01-25,AJM,Fry Island,FRY01,29,4,alive
2025-01-25,AJM,Fry Island,FRY01,29,5,alive
2025-01-25,AJM,Fry Island,FRY01,29,9,dead
2025-01-25,AJM,Fry Island,FRY01,29,7,alive
2025-01-25,AJM,Fry Island,FRY01,28,4,alive
2025-01-25,AJM,Fry Island,FRY01,28,6,alive
2025-01-25,AJM,Fry Island,FRY01,28,4,alive
2025-01-25,AJM,Fry Island,FRY01,28,7,alive
2025-01-25,AJM,Fry Island,FRY01,27,6,alive
